cafe_id,sentence,features,is_study_related
C013,저당 아이스크림을 출시했다고 합니다,,False
C013,그것도 제가,,False
C013,좋아하는 초코맛으루🍫,,False
C013,민초단은 저당 딥초코민트월드로 도전해봤는데,,False
C013,양치의 필요성을 못 느낄 정도로 입 안 가득,,False
C013,화하고 시원함이 차오르더라고요 ㅎㅎ 토핑도 듬뿍,,False
C013,들어있어 식감도 더해주고 죄책감 없이 시원하고,,False
C013,달콤한 아이스크림을 먹을 수 있다는게 좋네요🍧,,False
C013,이제 곧 무더운 여름인데 홀에서 취식할 수 있다는 점도,,False
C013,메리트 있다고 생각하고 요거트아이스크림에 취향껏,,False
C013,토핑 올려 내 맘대로 커스텀도 가능하다고요,,False
C013,☺️,,False
C013,달지만 칼로리 때문에 못 드셨던 분들은 요거트월드,,False
C013,역북점에서 다양한 토핑과 함께 시원한 여름나세용 ~,,False
C013,요거트 아이스크림  에  이것저것  추가해 먹는  재미인데  있는거 토핑 다  올리면  가격 후덜덜 하고요,,False
C013,집에  있는 재료  생각하며  빼고,,False
C013,더하고,,False
C013,시원하게  맛있게  잘 먹었습니다,,False
C013,양이 많아요,,False
C013,아직도 먹고 있는데 아직도 맛있어요 ☺️,,False
C013,친절한 요거트월드~,,False
C013,디저트로 좋아요,,False
C013,저당으로 원하는 토핑만^^~,,False
C014,대화 하기 좋아요,,False
C014,맛있게 잘 먹었습니다,,False
C014,브런치 맛집,,False
C014,예전에 몇 번 왔다가 오랜만에 방문했어요,,False
C014,프렌치토스트 먹으려다가 품절이라 다른 거 시켰어요~ 에그마요 베이글은 처음 먹어보는데 넘 맛있네요~,,False
C014,커피 마시려고 잠깐 방문했습니다,,False
C014,주말 오후 브런치 시간이 지난 터라 솔드아웃된 메뉴가 많아서 아쉬웠습니다,,False
C014,실내에 손님 분들이 많지 않아서 시간 보내기에 좋았지만 그래도 통창 자리는 앉기 어려웠어요,,False
C014,공부하거나 집중하는 일보다 이야기 나누는 시간으로 방문을 추천합니다,"조용함,공부적합성",True
C014,서버 분 친절하시고 키오스크 주문이에요,,False
C014,올때마다 핑크/그린쥬스 먹는데 너무 취향저격이에요^^ 바게트빵도 너무 맛있고 나름 뷰도 있어서 좋아요,,False
C014,밥먹고 카페왔는데~ 브런치 비주얼 보자마자 주문했어요ㅎㅎㅎ,,False
C014,밥먹은 사람이 맞나 싶을정도로 맛나게 잘 먹었어요~~~,,False
C014,토마토쥬스는 많이 안달아서 딱,,False
C014,제스타일이였어요~,,False
C014,블루베리 스무디는 양이 엄청 많더라구요,,False
C014,신랑이 와~ 양 많다 좋아했어요,,False
C014,브런치가 급 먹고싶어서 왔어요~ 역시 맛있어요,,False
C014,한번먹어보고 계속생각나는 마늘빵이에요-,,False
C014,여기 마늘빵이 너무 먹고싶어서 갔는데 역시나👍👍,,False
C014,디톡스 쥬스도 너무 맛있어요,,False
C014,매장 안 아늑한 느낌이고 깨끗해서 좋아요,,False
C014,가끔가는 커피숍인데 마늘빵 너무 맛있어요-,,False
C014,바게트빵인데도 부드럽더라구요👍 매장이 깨끗하고 뷰도 나름 괜찮아요^^,,False
C015,신메뉴 맛있게 잘 먹었어요,,False
C015,매장 깨끗하고 친절하세용,,False
C015,이벤트해서 먹었어요 구수한 초콜릿맛이에요,,False
C015,오레오생크림와플과 핫아메리카노 구입,,False
C015,커피는 맛있는데,,False
C015,와플때문인지 너무 오래 걸렸어요,,False
C015,휴 제일먼저 갔는데 제일꼴찌로 나왔어요,,False
C015,그럼에도 불구하고 와플은 별로였어요,,False
C015,친절하세요😁,,False
C015,쿠폰을 선물받아서 먹었어요~ 맛있어요😆,,False
C016,선물 받아서 버터떡 먹어 보고 맛있어서 방문,,False
C016,버터떡 겉에 설탕이 묻어 있어서 바삭하고,,False
C016,연유없이 먹어도 맛있다,,False
C016,겉바속쫄한 식감에 까눌레 같은 바삭함,,False
C016,가격도 좋음,,False
C016,프랜차이즈 버터떡 먹고 실망한 마음,,False
C016,몬데랜시에서 치유받음,,False
C016,휘낭시에도 전에 받아서 먹어봤는데,,False
C016,휘낭시에도 맛집,,False
C016,가끔갑니다,,False
C016,디저트가 맛있어요♡,,False
C016,커피향도 좋구요~ 오늘은 커피를 넘 많이 마셔서 진저레몬티로~~~대신합니다:),,False
C016,요기 디저트 다 맛있어요,,False
C016,바치케 넘 맛있구 사장님도 친절하세요💗,,False
C016,항상 휘낭시에 맛있게 잘 먹고있어요,,False
C016,"사장님도 친절하시고, 디저트 너무 맛있습니다~",,False
C016,라떼도 휘낭시에도 맛있어서 자주가는 몬데랜시,,False
C016,디저트랑 커피 찾을때 늘 생각나요,,False
C016,이른 아침에도 불켜고 준비하시는걸 봤어서 궁금했는데 드디어 먹어봅니다 휘낭시에가 크기가 아주 큼직해요,,False
C016,겉바속촉보다는 부드러운 느낌이 강한데 크럼블 식감 좋아요♥️ 맛도 진해요 ~,,False
C016,"호주식 아이스커피와 히비스커스, 초코 무스케이크를 주문했습니다",,False
C016,쓴 걸 못 먹는 친구가 커피를 주문했는데 입맛에 맞게 시럽을 추가해주셨어요 🥺,,False
C016,너무 친절하신 사장님 덕분에 좋은 시간 보내다 온 것 같아요,,False
C016,분위기 예쁘고 달달한 디저트를 드시고 싶은 분들은 추천드려요,,False
C016,그동안 테이크아웃해서 먹다가 오랜만에 방문해서 먹었는데 역시나 매장도 아늑하고 커피도 너뮤 맛있어요😚,,False
C016,딸기말차라떼 맛이 상상이 안되었는데 당도가 딱 좋아서 말차두유라떼랑은 다른 매력으로 완전 맛있았습니다…❤️💚,,False
C016,"바스크치즈케잌,딸기케잌 포장해서",,False
C016,맛있게 먹었습니다,,False
C016,감사감사합니다,,False
C016,언제든지 또 방문해주시고 아는척 해주시고요 :))) 즐거운 하루 보내십셔~,,False
C016,감사합니다~,,False
C016,좋은하루되세요 :),,False
C016,감사감사감사합니다~,,False
C016,좋은하루되세요 :),,False
C017,더운날 시원한 버블티 마시니 행복합니다 ㅋ,,False
C017,여긴 정말 맛있죠,,False
C017,망고 스무디 최고,,False
C017,"정말 좋아하고 자주가던 매장이였는데,",,False
C017,아쉬워서 고민하다 적어요,,False
C017,직원분들이 예전이랑 비교하면 바빠서 그런지 안친절해요,,False
C017,"네이버에 영업시간은 10시반이라고 적혀있는데,",,False
C017,이제 10시로 바뀐건지,,False
C017,유동적인건지 알수가 없네요,,False
C017,이 점에서 비롯한 직원과 마감시간 바뀐지 모르고 온 손님의 입장차이도 있는거같아요,영업시간,True
C017,마감시간을 네이버에 바꾸시거나 입구에 공지해주시면  양쪽 모두에게 좋을꺼같아요,영업시간,True
C017,타로쥬얼리시끄니처밀크티 당도70% 개꿀맛~,,False
C017,당이 땡긴날 먹어서 그런지 넘 맛있네요 캬캬~~,,False
C017,블랙밀크티+펄 최고의 조합👀👍🏻,,False
C017,티 멤버십 행사로 1+1 구매해요,,False
C017,kt할인 좋아요,,False
C017,티멤버십 행사로 구매해사 마샤요,,False
C018,"이번에는 선물용 구매를 위해 방문했는데요, 타르트를 추천해주시더라구요",,False
C018,이쁜색상으로 포장해주셔서 선물받으신 분이 너무 좋아하셨답니다,,False
C018,😄 매번 사먹기만하다가 선물용으로 구매했는데 만족스런 구매였어요~🤗,,False
C018,(추가로 다쿠아즈는 제 입에 양보해줬어요ㅎㅎㅎ),,False
C018,"여동생과 딸과 점심을 먹고, 요즘 두바이쫀득쿠키에 이어 버터떡이 유행이라며 딸 단골 맛집에 꼭 한번 가보자고 해서 다녀왔어요",,False
C018,사장님 내외분도 정말 친절하시고 분위기도 좋았어요,,False
C018,"버터떡은 한입 먹는 순간 고소한 버터 풍미가 먼저 퍼지고, 쫀득한 떡 식감이 그 맛을 부드럽게 감싸줘서 정말 매력적이었어요",,False
C018,은은한 단맛과 짭조름한 버터 향이 잘 어우러져 계속 손이 가는 중독적인 맛이었습니다 😊 지금도 계속 생각나네요,,False
C018,매년 스승의날 앞두고 학원 선생님들께 드리는데,,False
C018,"정말 좋아하세요♡ 청포도,딸기,블루베리 다 신선하고",,False
C018,타르트가 덜 달고 식감도 맛도 좋아요,,False
C018,무엇보다 사장님부부가 정말 친절하세요~ 맛보라고 주신 버터떡도 겉바속촉쫄깃 정말 맛있어서 담엔 버터떡도 사먹으러 갈게요^^ 늘 맛있는 디저트 만들어주셔서 감사합니다,,False
C018,역북동에서 번창하세요~♡,,False
C018,몇 번 왔는지 기억도 안나는 역북 최고 디저트집👏,,False
C018,-얼그레이 마카롱/레몬마카롱은 꼭 드셔보시고,,False
C018,제 요즘 최애는 “라즈베리 마카롱”❤️,,False
C018,타르트도 과일이 항상 신선해요,,False
C018,-레몬치즈타르트 🍋,,False
C018,-딸기타르트🍓,,False
C018,-초코타르트🍫,,False
C018,"기본에 충실한 디저트 맛집입니다,,,신선하고 친절하시고",,False
C018,너무너무 따듯한 곳이에요,,False
C018,두쫀쿠도 너무 맛있고…🥹❤️올 수 밖에 없어용,,False
C018,오래오래 번창하셨으면 합니다 ㅠ❤️❤️,,False
C018,2026년 첫방문,,False
C018,오랜만에 가서인지 요즘 핫한 두바이쫀득쿠키가 있더라구요,,False
C018,☺️ 보이자마자 구매했답니다,,False
C018,다쿠아즈도 당연히 먹구 예쁘게 포장도 해주시구 여전히 친절하신 사장님들❤️,,False
C018,두바이타르트에 이어 두쫀쿠도 역시나 쫀득하니 맛있었습니다~조만간 또 방문할 예정,,False
C018,지인들과 마라톤을 뛴 후 식사하고 갔습니당~,,False
C018,너무 친절하시고 디저트도 너무 맛있습니당~,,False
C018,시간될 때 또 들려서 디저트 먹고 싶어요~~,,False
C018,천혜향쥬스 진짜 맛있어용~,,False
C018,타르트도 너무 너무 맛있음 ㅠㅠ 친구가 용인 디저트 맛집이라고 데리고 왔는데 정말 만족해요 최고,,False
C018,❗️뭘 시켜도 실패하지 않는 디저트집 원한다,,False
C018,걍 여기로 오세요,,False
C018,너무 과하지도 않고 프레시하고 달기도 딱 적당해요,,False
C018,그냥 뭘 먹어도 맛있슨,,False
C018,ㄹㅇ여기때문에 다이어트를 못함,,False
C018,찐힘숨찐은 라즈베리마카롱임 참고하세요,,False
C018,단골인데 리뷰를 이제 쓰네요,,False
C018,맛은 말할것도 없어요 전문가분들이시고,,False
C018,가격 너무 저렴해요 요즘 물가에 이만한 곳 못봤어요,,False
C018,제 원픽은 레몬치즈 타르트도 마카롱은 바닐라 레몬 라즈베리 얼그레이가 진짜 맛잇고,,False
C018,기분 우울할 때마다 오는 곳이에요,,False
C018,선물도 자주해요 사장님 짱,,False
C018,단체 선물로 급히 사러 갔는데,,False
C018,마카롱도 예쁘고 많이 산다고 주신 서비스 너무 감사해요,,False
C018,사장님 부부가 매우 친절하게 잘 해주셔서 감동받고 갑니다~^^♡ 다음에 또 사러 가고싶은 생각이 들었어요,,False
C018,많이 파세요^^,,False
C019,깔끔해서 기분이좋았어요~,,False
C019,특히 레이져 두피관리 10분에 만족,,False
C019,젤라또 달콤 화초들이 아주 상쾌하게 싱그러워서 좋았습니다,,False
C019,족욕하면서 식혜랑 친구들하고 먹으며서 웃음꽃이 피었답니다~,,False
C019,기분좋은 오후였어요,,False
C019,정성스러운 후기 정말 감사합니다 💚,,False
C019,깔끔한 공간에서 기분 좋게 쉬다 가셨다니 너무 뿌듯해요 :),,False
C019,"레이저 두피관리도 만족해주셔서 감사드리고, 달콤한 젤라또와 싱그러운 식물들까지 좋게 봐주셔서 정말 기쁩니다🌿",,False
C019,친구분들과 족욕하시며 식혜 드시고 웃음꽃 피우셨다는 말에 저희도 덩달아 행복해졌어요🥹,,False
C019,앞으로도 편안하고 기분 좋은 시간 보내실 수 있도록 늘 정성껏 준비하겠습니다,,False
C019,다음에도 편하게 쉬러 오세요 ❤️,,False
C019,못보던 용인족욕카페가 있길래 궁금해서 방문했어요:),,False
C019,운동 끝나고 나서 금요일이라 저녁에 혼자 방문했는데 완전 힐링 제대로,,False
C019,뜨끈한 물에 족욕하면서 음료 한 잔 하니 극락입니다,,False
C019,❤️,,False
C019,아로니아에이드 처음 먹어봤는데 너무 맛있었어요😆,,False
C019,발에 피로도 풀리고 발도 촉촉 보송해진게 오늘 꿀잠 잘 것 같아요,,False
C019,용인이색카페 추천👍👍,,False
C019,다음에 또올게요 ㅎㅎ,,False
C019,소중한 후기 감사합니다😊,,False
C019,운동 후 힐링 시간으로 다다온을 찾아주셔서 정말 기뻐요,,False
C019,아로니아에이드와 족욕으로 편안한 시간을 보내셨다니 뿌듯합니다🥰,,False
C019,다음에도 피로 풀러 편하게 들러주세요,,False
C019,또 뵙겠습니다💛,,False
C019,친구셋이 와서 맨반석족욕 하며서 주위가이뻐서 찍어봅니다,,False
C019,개운한 맛에 발을 기분좋게 만들고갑니다,,False
C019,식혜랑 아로니아 에이드,,False
C019,기분좋은 맛입니다~~,,False
C019,담에 또오겠습니다,,False
C019,소중한 후기 감사합니다😊,,False
C019,친구분들과 함께 맥반석 스팀 족욕으로 즐거운 시간 보내셨다니 기쁩니다🥰,,False
C019,식혜와 아로니아에이드도 맛있게 드셔주셔서 감사드려요,,False
C019,다음에도 개운한 힐링 시간 보내러 편하게 들러주세요💛,,False
C019,몸이 아플때마다 찾아요~ 애기낳고 몸조리를 잘 못해서 늘 여기저기 아팠는데 그럴때마다 찾습니다,,False
C019,찜질하고나면 확실히 몸도 풀리고 아픈곳도 덜해요~,,False
C019,사장님 꼭 오래오래 가게 운영해주세요 💚❤️💚❤️,,False
C019,정성 가득한 후기 너무 감사합니다 💚,,False
C019,몸이 힘드실 때마다 저희를 찾아주신다는 말에 정말 큰 힘이 돼요🥹,,False
C019,"출산 후 몸조리를 제대로 못 하시면 오래 불편한 경우가 많은데, 오셔서 조금이라도 몸이 풀리고 편해지신다니 저희도 너무 뿌듯합니다",,False
